,State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount
1326,Arunachal Pradesh,2023,4,Merchant payments,6435278,5043099494.0
1327,Arunachal Pradesh,2023,4,Recharge & bill payments,1491471,515181105.0
1328,Arunachal Pradesh,2023,4,Financial Services,5573,11079378.0
1329,Arunachal Pradesh,2023,4,Others,7039,4727608.0
1330,Arunachal Pradesh,2023,3,Peer-to-peer payments,5889357,16351752522.0
1331,Arunachal Pradesh,2023,3,Merchant payments,5451474,4277046551.0
1332,Arunachal Pradesh,2023,3,Recharge & bill payments,1450780,482412481.0
1333,Arunachal Pradesh,2023,3,Financial Services,4825,11365670.0
1334,Arunachal Pradesh,2023,3,Others,5997,4813862.0
1335,Arunachal Pradesh,2023,1,Peer-to-peer payments,3879583,13170741327.0
1336,Arunachal Pradesh,2023,1,Merchant payments,2922784,2802762028.0
1337,Arunachal Pradesh,2023,1,Recharge & bill payments,1229475,409663161.0
1338,Arunachal Pradesh,2023,1,Financial Services,4142,6310412.0
1339,Arunachal Pradesh,2023,1,Others,6841,5101526.0
1340,Arunachal Pradesh,2021,2,Peer-to-peer payments,762946,4000960152.0755496
1341,Arunachal Pradesh,2021,2,Recharge & bill payments,556680,165579844.25105897
1342,Arunachal Pradesh,2021,2,Merchant payments,243375,283709438.5363142
1343,Arunachal Pradesh,2021,2,Financial Services,1582,2761076.7934988844
1344,Arunachal Pradesh,2021,2,Others,3755,3415105.3379601175
1345,Arunachal Pradesh,2021,4,Peer-to-peer payments,1227616,6022733378.120082
1346,Arunachal Pradesh,2021,4,Recharge & bill payments,633248,207784816.33218512
1347,Arunachal Pradesh,2021,4,Merchant payments,521447,704195694.9939187
1348,Arunachal Pradesh,2021,4,Financial Services,2386,3933557.2795471298
1349,Arunachal Pradesh,2021,4,Others,5901,4862905.885615055
1350,Arunachal Pradesh,2021,3,Peer-to-peer payments,986088,5033603845.032885
1351,Arunachal Pradesh,2021,3,Recharge & bill payments,600102,187390578.30403775
1352,Arunachal Pradesh,2021,3,Merchant payments,314658,449869060.7842621
1353,Arunachal Pradesh,2021,3,Financial Services,1934,3348547.8272713376
1354,Arunachal Pradesh,2021,3,Others,4185,3912143.3503634185
1355,Arunachal Pradesh,2021,1,Peer-to-peer payments,566209,3460488558.9436507
1356,Arunachal Pradesh,2021,1,Recharge & bill payments,450649,142358376.9003836
1357,Arunachal Pradesh,2021,1,Merchant payments,155966,204958020.0891498
1358,Arunachal Pradesh,2021,1,Financial Services,1558,2672460.4740365944
1359,Arunachal Pradesh,2021,1,Others,3074,3301662.6094231335
1360,Arunachal Pradesh,2022,2,Peer-to-peer payments,1751568,7627061474.687715
1361,Arunachal Pradesh,2022,2,Merchant payments,1108353,1255513517.3639429
1362,Arunachal Pradesh,2022,2,Recharge & bill payments,688770,241162643.19480157
1363,Arunachal Pradesh,2022,2,Financial Services,2466,4063469.0998270046
1364,Arunachal Pradesh,2022,2,Others,5768,3864269.879579009
1365,Arunachal Pradesh,2022,4,Peer-to-peer payments,2251135,7768088687.67791
1366,Arunachal Pradesh,2022,4,Merchant payments,1704968,1669602212.9174638
1367,Arunachal Pradesh,2022,4,Recharge & bill payments,669151,239412553.61214688
1368,Arunachal Pradesh,2022,4,Financial Services,2617,3785469.3993366556
1369,Arunachal Pradesh,2022,4,Others,4838,4020773.8953960314
1370,Arunachal Pradesh,2022,3,Peer-to-peer payments,1967086,7365427284.274204
1371,Arunachal Pradesh,2022,3,Merchant payments,1316326,1413247143.4889917
1372,Arunachal Pradesh,2022,3,Recharge & bill payments,649322,238448083.80779752
1373,Arunachal Pradesh,2022,3,Financial Services,1997,4763324.776043448
1374,Arunachal Pradesh,2022,3,Others,4687,3224948.7015704075
1375,Arunachal Pradesh,2022,1,Peer-to-peer payments,1403584,6670641250.45945
1376,Arunachal Pradesh,2022,1,Merchant payments,720803,917155358.7177179
1377,Arunachal Pradesh,2022,1,Recharge & bill payments,670576,231933129.00412333
1378,Arunachal Pradesh,2022,1,Financial Services,3053,3359625.792926075
1379,Arunachal Pradesh,2022,1,Others,6052,5002264.113148138
1380,Arunachal Pradesh,2020,2,Recharge & bill payments,522495,145198528.22961134
1381,Arunachal Pradesh,2020,2,Peer-to-peer payments,247861,1630654426.0441835
1382,Arunachal Pradesh,2020,2,Merchant payments,35169,46446966.612447515
1383,Arunachal Pradesh,2020,2,Financial Services,1310,2655507.6964110374
1384,Arunachal Pradesh,2020,2,Others,1939,1761404.4023099935
1385,Arunachal Pradesh,2020,4,Peer-to-peer payments,522019,3254744938.4105625
1386,Arunachal Pradesh,2020,4,Recharge & bill payments,513895,152389181.21743062
1387,Arunachal Pradesh,2020,4,Merchant payments,167387,156682926.02384603
1388,Arunachal Pradesh,2020,4,Financial Services,1749,2391651.8783250954
1389,Arunachal Pradesh,2020,4,Others,4079,4055324.315454754
1390,Arunachal Pradesh,2020,3,Recharge & bill payments,514907,153463816.21184397
1391,Arunachal Pradesh,2020,3,Peer-to-peer payments,370418,2361603431.37578
1392,Arunachal Pradesh,2020,3,Merchant payments,72736,88145178.69272713
1393,Arunachal Pradesh,2020,3,Financial Services,1761,4030599.9171272423
1394,Arunachal Pradesh,2020,3,Others,3005,2695539.3607389224
1395,Arunachal Pradesh,2020,1,Recharge & bill payments,329834,86011654.77474582
1396,Arunachal Pradesh,2020,1,Peer-to-peer payments,203429,1263912288.4066367
1397,Arunachal Pradesh,2020,1,Merchant payments,31181,28553052.133918796
1398,Arunachal Pradesh,2020,1,Financial Services,470,337812.94816169393
1399,Arunachal Pradesh,2020,1,Others,2261,2943873.0666838237
1400,Arunachal Pradesh,2019,2,Recharge & bill payments,131988,30420803.41271234
1401,Arunachal Pradesh,2019,2,Peer-to-peer payments,106527,704237943.4054435
1402,Arunachal Pradesh,2019,2,Merchant payments,16828,13955724.130712911
1403,Arunachal Pradesh,2019,2,Financial Services,267,160660.8821362781
1404,Arunachal Pradesh,2019,2,Others,3046,3880742.524023137
1405,Arunachal Pradesh,2019,4,Recharge & bill payments,259183,63516906.09060433
1406,Arunachal Pradesh,2019,4,Peer-to-peer payments,177833,1100137447.9340453
1407,Arunachal Pradesh,2019,4,Merchant payments,19769,23192271.691576812
1408,Arunachal Pradesh,2019,4,Financial Services,314,305379.7987782319
1409,Arunachal Pradesh,2019,4,Others,2376,3421174.01227797
1410,Arunachal Pradesh,2019,3,Recharge & bill payments,216228,50946104.94289842
1411,Arunachal Pradesh,2019,3,Peer-to-peer payments,133484,841037395.2474606
1412,Arunachal Pradesh,2019,3,Merchant payments,16900,17178248.07427002
1413,Arunachal Pradesh,2019,3,Financial Services,864,64089.11350267195
1414,Arunachal Pradesh,2019,3,Others,2758,3419197.4177385764
1415,Arunachal Pradesh,2019,1,Recharge & bill payments,121303,26796894.998233315
1416,Arunachal Pradesh,2019,1,Peer-to-peer payments,93494,568554821.4456317
1417,Arunachal Pradesh,2019,1,Merchant payments,9214,11727218.401334248
1418,Arunachal Pradesh,2019,1,Financial Services,256,140622.87093631705
1419,Arunachal Pradesh,2019,1,Others,2239,2730548.5978140826
1420,Arunachal Pradesh,2018,2,Recharge & bill payments,50700,10468878.537107183
1421,Arunachal Pradesh,2018,2,Peer-to-peer payments,26477,181576281.19464755
1422,Arunachal Pradesh,2018,2,Merchant payments,2378,4718953.439561011
1423,Arunachal Pradesh,2018,2,Financial Services,559,363761.80159549194
1424,Arunachal Pradesh,2018,2,Others,2043,1842317.3691352482
1425,Arunachal Pradesh,2018,4,Recharge & bill payments,97751,20662691.882313278
1426,Arunachal Pradesh,2018,4,Peer-to-peer payments,68169,468831493.2328036
1427,Arunachal Pradesh,2018,4,Merchant payments,7726,11998974.1040326
1428,Arunachal Pradesh,2018,4,Financial Services,561,100597.90379906222
1429,Arunachal Pradesh,2018,4,Others,2222,2446271.9688117937
1430,Arunachal Pradesh,2018,3,Recharge & bill payments,74122,15997565.906016497
1431,Arunachal Pradesh,2018,3,Peer-to-peer payments,49740,308106303.45342577
1432,Arunachal Pradesh,2018,3,Merchant payments,4738,5505694.567913429
1433,Arunachal Pradesh,2018,3,Financial Services,507,72133.845254878
1434,Arunachal Pradesh,2018,3,Others,2039,2044708.9687807972
1435,Arunachal Pradesh,2018,1,Recharge & bill payments,28729,5184132.514934338
1436,Arunachal Pradesh,2018,1,Peer-to-peer payments,13320,82889682.72418305
1437,Arunachal Pradesh,2018,1,Merchant payments,1042,2420374.1905855755
1438,Arunachal Pradesh,2018,1,Financial Services,416,58893.76201533088
1439,Arunachal Pradesh,2018,1,Others,1990,1834252.8176908877
1440,Tamil Nadu,2023,2,Peer-to-peer payments,1617109,6785635810.0
1441,Tamil Nadu,2023,2,Merchant payments,727260,1034147550.0
1442,Tamil Nadu,2023,2,Recharge & bill payments,572760,197242689.0
1443,Tamil Nadu,2023,2,Financial Services,2070,1698008.0
1444,Tamil Nadu,2023,2,Others,2802,2675253.0
1445,Tamil Nadu,2023,4,Peer-to-peer payments,2108656,7951828073.0
1446,Tamil Nadu,2023,4,Merchant payments,1114580,1506769625.0
1447,Tamil Nadu,2023,4,Recharge & bill payments,569355,210015855.0
1448,Tamil Nadu,2023,4,Financial Services,2722,4005037.0
1449,Tamil Nadu,2023,4,Others,1866,1956832.0
1450,Tamil Nadu,2023,3,Peer-to-peer payments,1885439,7170452325.0
1451,Tamil Nadu,2023,3,Merchant payments,941540,1233761672.0
1452,Tamil Nadu,2023,3,Recharge & bill payments,589934,204490934.0
1453,Tamil Nadu,2023,3,Financial Services,3255,5608850.0
1454,Tamil Nadu,2023,3,Others,2163,1985892.0
1455,Tamil Nadu,2023,1,Peer-to-peer payments,1499574,6682278926.0
1456,Tamil Nadu,2023,1,Recharge & bill payments,594157,217058376.0
1457,Tamil Nadu,2023,1,Merchant payments,586135,908765354.0
1458,Tamil Nadu,2023,1,Financial Services,2116,3157626.0
1459,Tamil Nadu,2023,1,Others,3588,3137572.0
1460,Tamil Nadu,2021,2,Peer-to-peer payments,526966,2847731457.571479
1461,Tamil Nadu,2021,2,Recharge & bill payments,453979,126962524.74536937
1462,Tamil Nadu,2021,2,Merchant payments,144413,176831583.13676447
1463,Tamil Nadu,2021,2,Financial Services,1624,1785915.6371230448
1464,Tamil Nadu,2021,2,Others,3809,2982482.691132756
1465,Tamil Nadu,2021,4,Peer-to-peer payments,819452,4335295237.9809065
1466,Tamil Nadu,2021,4,Recharge & bill payments,492411,154359432.07659015
1467,Tamil Nadu,2021,4,Merchant payments,311673,442578210.0882374
1468,Tamil Nadu,2021,4,Financial Services,1790,2263055.5218537706
1469,Tamil Nadu,2021,4,Others,6157,4587848.468888722
1470,Tamil Nadu,2021,3,Peer-to-peer payments,667633,3536780176.7792263
1471,Tamil Nadu,2021,3,Recharge & bill payments,474693,141172028.23897478
1472,Tamil Nadu,2021,3,Merchant payments,208387,304493279.8158357
1473,Tamil Nadu,2021,3,Financial Services,1437,1634878.888862805
1474,Tamil Nadu,2021,3,Others,4642,3336484.2825483214
1475,Tamil Nadu,2021,1,Peer-to-peer payments,477346,2841021698.4844904
1476,Tamil Nadu,2021,1,Recharge & bill payments,376473,110095189.5931618
1477,Tamil Nadu,2021,1,Merchant payments,116846,151202427.14605337
1478,Tamil Nadu,2021,1,Financial Services,1511,1929643.694251965
1479,Tamil Nadu,2021,1,Others,3721,3201525.695241506
1480,Tamil Nadu,2022,2,Peer-to-peer payments,1032542,4933041257.229492
1481,Tamil Nadu,2022,2,Merchant payments,513456,640665988.1540827
1482,Tamil Nadu,2022,2,Recharge & bill payments,479322,162238616.41478142
1483,Tamil Nadu,2022,2,Financial Services,1547,1519503.219426635
1484,Tamil Nadu,2022,2,Others,4462,2819984.0024981033
1485,Tamil Nadu,2022,4,Peer-to-peer payments,1314122,5888068476.789
1486,Tamil Nadu,2022,4,Merchant payments,647805,906834415.4525998
1487,Tamil Nadu,2022,4,Recharge & bill payments,508230,170028535.796474
1488,Tamil Nadu,2022,4,Financial Services,2104,1909585.0695077945
1489,Tamil Nadu,2022,4,Others,3944,3125371.2064643847
1490,Tamil Nadu,2022,3,Peer-to-peer payments,990896,4568905305.863961
1491,Tamil Nadu,2022,3,Merchant payments,467257,642368278.6360128
1492,Tamil Nadu,2022,3,Recharge & bill payments,430854,148324294.67210707
1493,Tamil Nadu,2022,3,Financial Services,1479,2345498.6025009975
1494,Tamil Nadu,2022,3,Others,3627,2457117.2762476145
1495,Tamil Nadu,2022,1,Peer-to-peer payments,963378,4798355631.574022
1496,Tamil Nadu,2022,1,Recharge & bill payments,529038,175942440.62210858
1497,Tamil Nadu,2022,1,Merchant payments,425336,563650239.9471383
1498,Tamil Nadu,2022,1,Financial Services,2022,2503998.824974763
1499,Tamil Nadu,2022,1,Others,6178,4499397.927512417
1500,Tamil Nadu,2020,2,Recharge & bill payments,328269,85264116.11779374
1501,Tamil Nadu,2020,2,Peer-to-peer payments,166866,1025000209.9574311
1502,Tamil Nadu,2020,2,Merchant payments,20004,25214703.910237495
1503,Tamil Nadu,2020,2,Financial Services,860,989239.9671938312
1504,Tamil Nadu,2020,2,Others,1567,1206234.3951445608
1505,Tamil Nadu,2020,4,Peer-to-peer payments,417393,2563827858.0487146
1506,Tamil Nadu,2020,4,Recharge & bill payments,335297,91929581.87730268
1507,Tamil Nadu,2020,4,Merchant payments,90496,113115660.17405558
1508,Tamil Nadu,2020,4,Financial Services,1068,1017278.309874404
1509,Tamil Nadu,2020,4,Others,3571,3194492.1527384534
1510,Tamil Nadu,2020,3,Recharge & bill payments,347494,91214897.18744522
1511,Tamil Nadu,2020,3,Peer-to-peer payments,330638,1851638119.539822
1512,Tamil Nadu,2020,3,Merchant payments,51912,62568884.13216571
1513,Tamil Nadu,2020,3,Financial Services,2544,2136903.0242114514
1514,Tamil Nadu,2020,3,Others,3731,2090339.2711506593
1515,Tamil Nadu,2020,1,Recharge & bill payments,221741,53662023.32016543
1516,Tamil Nadu,2020,1,Peer-to-peer payments,135966,821508819.5893908
1517,Tamil Nadu,2020,1,Merchant payments,18249,17663339.36989499
1518,Tamil Nadu,2020,1,Financial Services,528,215066.78349539996
1519,Tamil Nadu,2020,1,Others,1567,1730779.6714233835
1520,Tamil Nadu,2019,2,Recharge & bill payments,92492,21350211.07781426
1521,Tamil Nadu,2019,2,Peer-to-peer payments,81065,487705354.46570444
1522,Tamil Nadu,2019,2,Merchant payments,12949,8990954.079767609
1523,Tamil Nadu,2019,2,Financial Services,286,129758.00259777348
1524,Tamil Nadu,2019,2,Others,1961,1890404.5326202572
1525,Tamil Nadu,2019,4,Recharge & bill payments,172761,39720745.597670965
1526,Tamil Nadu,2019,4,Peer-to-peer payments,128674,777298578.6127516
1527,Tamil Nadu,2019,4,Merchant payments,13578,15460907.228900284
1528,Tamil Nadu,2019,4,Financial Services,499,283291.7740842187
1529,Tamil Nadu,2019,4,Others,1658,1773615.1353679793
1530,Tamil Nadu,2019,3,Recharge & bill payments,145812,33293527.93210053
1531,Tamil Nadu,2019,3,Peer-to-peer payments,100736,601803135.4703114
1532,Tamil Nadu,2019,3,Merchant payments,13031,13381591.199777838
1533,Tamil Nadu,2019,3,Financial Services,210,229319.84921986386
1534,Tamil Nadu,2019,3,Others,2089,2248897.2620018576
1535,Tamil Nadu,2019,1,Recharge & bill payments,87596,20020458.076388802
1536,Tamil Nadu,2019,1,Peer-to-peer payments,71642,411855878.2498224
1537,Tamil Nadu,2019,1,Merchant payments,7306,8187940.322092213
1538,Tamil Nadu,2019,1,Financial Services,430,101072.89773317604
1539,Tamil Nadu,2019,1,Others,1605,1776362.8662935253
1540,Tamil Nadu,2018,2,Recharge & bill payments,41959,9139467.703980098
1541,Tamil Nadu,2018,2,Peer-to-peer payments,20099,140193107.69683594
1542,Tamil Nadu,2018,2,Merchant payments,1529,2293935.490835924
1543,Tamil Nadu,2018,2,Financial Services,379,153458.5231626137
1544,Tamil Nadu,2018,2,Others,1633,1545608.465487119
1545,Tamil Nadu,2018,4,Recharge & bill payments,72881,16615511.42043031
1546,Tamil Nadu,2018,4,Peer-to-peer payments,53723,358926253.43094724
1547,Tamil Nadu,2018,4,Merchant payments,10350,10500634.794542974
1548,Tamil Nadu,2018,4,Financial Services,587,216127.40846239947
1549,Tamil Nadu,2018,4,Others,1792,1754940.4912408509
1550,Tamil Nadu,2018,3,Recharge & bill payments,54885,12664922.724117381
1551,Tamil Nadu,2018,3,Peer-to-peer payments,33930,223964723.15160483
1552,Tamil Nadu,2018,3,Merchant payments,3518,3631042.2777308393
1553,Tamil Nadu,2018,3,Financial Services,460,125171.61850935029
1554,Tamil Nadu,2018,3,Others,1578,1406883.1646908007
1555,Tamil Nadu,2018,1,Recharge & bill payments,28198,5361675.549623315
1556,Tamil Nadu,2018,1,Peer-to-peer payments,11631,69830122.02063876
1557,Tamil Nadu,2018,1,Merchant payments,822,1170667.4151649117
1558,Tamil Nadu,2018,1,Financial Services,399,299016.7345620737
1559,Tamil Nadu,2018,1,Others,1795,1344409.3661360394
1560,Karnataka,2023,2,Merchant payments,1282439025,553947152559.0
1561,Karnataka,2023,2,Peer-to-peer payments,655334370,2131661599812.0
1562,Karnataka,2023,2,Recharge & bill payments,128708109,90352839418.0
1563,Karnataka,2023,2,Financial Services,564180,870214613.0
1564,Karnataka,2023,2,Others,821842,767292428.0
1565,Karnataka,2023,4,Merchant payments,1631321006,677686159800.0
1566,Karnataka,2023,4,Peer-to-peer payments,796407425,2456912813682.0
1567,Karnataka,2023,4,Recharge & bill payments,135125785,104793796043.0
1568,Karnataka,2023,4,Financial Services,807597,1266275950.0
1569,Karnataka,2023,4,Others,772351,717378908.0
1570,Karnataka,2023,3,Merchant payments,1502087676,620261083051.0
1571,Karnataka,2023,3,Peer-to-peer payments,733741628,2267342578479.0
1572,Karnataka,2023,3,Recharge & bill payments,131971913,96428751649.0
1573,Karnataka,2023,3,Financial Services,680721,1117575810.0
1574,Karnataka,2023,3,Others,780364,730906598.0
1575,Karnataka,2023,1,Merchant payments,1130908170,476183911608.0
1576,Karnataka,2023,1,Peer-to-peer payments,596731227,1908849346648.0
1577,Karnataka,2023,1,Recharge & bill payments,115567496,83516906348.0
1578,Karnataka,2023,1,Financial Services,541652,829191703.0
1579,Karnataka,2023,1,Others,948644,847870010.0
1580,Karnataka,2021,2,Merchant payments,244460862,124624417935.05894
1581,Karnataka,2021,2,Peer-to-peer payments,216539959,684035748184.4377
1582,Karnataka,2021,2,Recharge & bill payments,68599238,28272314719.07621
1583,Karnataka,2021,2,Financial Services,304779,456933673.9871358
1584,Karnataka,2021,2,Others,744208,497736717.48932767
1585,Karnataka,2021,4,Merchant payments,503210623,243754536471.1106
1586,Karnataka,2021,4,Peer-to-peer payments,350032663,1090951587881.0441
1587,Karnataka,2021,4,Recharge & bill payments,76826701,39294350717.405914
1588,Karnataka,2021,4,Financial Services,365769,574240588.1883193
1589,Karnataka,2021,4,Others,1289682,896608692.1244912
